SalePrice,Lot.Area,Overall.Qual,Overall.Cond,Year.Built,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,TotRms.AbvGrd,Mo.Sold,Yr.Sold
257000,19958,6,8,1958,2279,0,2,1,4,7,7,2007
231713,8368,7,5,2006,1689,0,2,0,3,7,4,2007
267300,8298,8,5,2006,1564,0,2,0,2,6,9,2007
265900,9037,8,5,2006,1484,0,2,0,2,6,12,2007
239000,10991,8,5,2007,1571,0,2,0,3,7,12,2007
248900,10656,8,5,2006,1646,0,2,0,3,6,11,2007
174000,10331,7,7,1985,1240,0,2,0,3,6,7,2007
187500,13758,7,5,1990,1187,530,2,1,3,7,4,2007
204000,9303,6,5,1996,888,868,2,1,3,7,7,2007
180500,6718,8,5,2001,1312,0,2,0,2,5,1,2007
187500,9590,7,5,2003,1146,0,2,0,3,6,5,2007
282000,11305,8,5,2002,1922,0,2,0,2,6,4,2007
178000,7777,6,5,1996,1491,0,2,0,3,7,11,2007
270000,14536,8,5,2002,1629,0,2,0,3,9,11,2007
279900,11800,7,5,2003,1146,1340,3,1,5,10,7,2007
186700,35133,5,4,1963,1572,0,1,1,3,5,5,2007
283463,15306,8,5,2006,1776,0,2,0,3,7,5,2007
392000,12633,10,5,2006,1824,0,2,0,3,8,9,2007
281213,12665,8,5,2005,1133,1349,2,1,4,9,2,2007
147000,8402,5,5,2007,1120,0,1,0,3,6,12,2007
130000,43500,3,5,1953,2034,0,1,0,2,9,6,2007
140000,6710,6,5,1996,936,0,0,1,0,3,6,2007
132250,25286,4,5,1963,1040,0,1,0,3,5,1,2007
143000,25000,5,4,1967,1632,0,2,0,4,8,6,2007
168000,32463,4,4,1961,1622,0,1,0,3,7,3,2007
129900,4224,5,7,1976,1060,0,1,0,3,6,6,2007
134000,4224,5,5,1976,1142,0,1,1,3,6,8,2007
85500,1504,4,4,1972,546,546,1,1,3,5,5,2007
106500,1533,4,5,1970,530,462,1,0,2,4,7,2007
93900,1495,4,6,1970,546,546,1,1,3,5,5,2007
75000,2001,4,5,1970,546,546,1,1,3,6,1,2007
84500,1936,4,6,1970,630,0,1,0,1,3,12,2007
75190,1890,4,3,1976,546,546,1,1,3,6,4,2007
146800,11333,6,5,1976,1062,0,1,0,3,5,5,2007
153500,9129,5,5,1977,1008,0,1,0,1,4,7,2007
188000,15957,6,6,1977,1356,0,2,0,3,6,9,2007
196000,33983,5,6,1977,1676,0,1,1,3,6,5,2007
157000,8286,5,7,1977,716,716,1,1,3,6,6,2007
138000,6723,5,7,1971,796,0,1,0,2,5,9,2007
129500,7244,5,7,1970,768,0,1,0,2,5,4,2007
80000,27697,4,3,1961,1608,0,1,0,3,6,11,2007
129500,7599,4,6,1982,845,0,1,0,2,4,6,2007
135000,11000,5,6,1976,1178,0,1,1,3,6,6,2007
124500,8314,5,7,1982,816,0,1,0,2,5,6,2007
139000,11625,5,7,1983,816,0,1,0,2,4,5,2007
93500,10712,5,5,1991,974,0,1,0,3,5,9,2007
124500,10447,5,6,1984,887,0,1,0,3,5,12,2007
149900,11027,6,5,1954,1293,0,2,0,2,5,5,2006
157500,10533,6,6,1956,1024,0,1,0,2,5,8,2006
169000,11765,5,5,1957,1797,0,1,1,3,7,6,2006
252000,39384,6,6,1957,1390,0,1,1,1,4,10,2006
192100,11727,7,6,1969,1851,0,2,0,3,8,3,2006
183500,8238,6,5,1997,813,712,2,1,3,6,5,2006
222000,13006,7,5,1997,993,1243,2,1,4,8,11,2006
170000,13041,6,5,1995,781,890,2,1,3,7,2,2006
187500,13031,6,5,1995,691,807,2,1,3,6,7,2006
202000,9783,6,5,1996,821,955,2,1,3,7,5,2006
185000,11207,6,5,1997,802,709,2,1,3,8,6,2006
320000,19378,7,5,2005,1392,1070,2,1,4,9,3,2006
240000,14859,7,5,2006,1670,0,2,0,3,7,8,2006
250000,13128,8,5,2005,1074,990,2,1,4,7,1,2006
239900,10463,8,5,2005,901,900,2,1,3,8,6,2006
309000,13751,7,5,2005,1700,512,2,1,3,9,5,2006
274725,23257,7,5,2006,887,1134,2,1,3,9,9,2006
270000,13108,8,5,1994,2079,608,2,1,4,9,12,2006
183500,8076,6,6,1993,1169,0,2,0,3,6,7,2006
165600,7685,6,5,1993,697,804,2,1,3,6,5,2006
176500,9084,7,5,1998,955,677,2,1,3,8,6,2006
130000,3701,8,5,1987,1204,0,2,0,2,5,8,2006
239000,5306,7,7,1987,1064,703,2,0,2,5,6,2006
275000,6563,8,5,1985,1742,0,2,0,2,5,12,2006
457347,16023,9,5,2005,1414,1384,3,1,3,11,3,2006
545224,18062,10,5,2006,1528,1862,3,1,5,10,9,2006
356383,12292,9,5,2006,1102,1371,2,1,4,11,7,2006
556581,16056,9,5,2005,1992,876,3,1,4,11,7,2006
361919,12438,8,5,2006,1264,1312,2,1,4,10,7,2006
535000,16052,10,5,2006,1850,848,2,1,4,11,7,2006
401179,15922,9,5,2005,1390,1405,3,1,4,10,1,2006
438780,13682,10,5,2006,1426,1519,3,1,3,10,10,2006
169000,14762,5,6,1948,1547,720,2,0,2,7,5,2006
145000,34650,5,5,1955,1056,0,1,0,3,5,1,2006
318000,8147,9,5,2005,1714,0,2,0,2,7,8,2006
319000,11302,8,5,2005,1826,0,2,0,3,7,8,2006
470000,18261,9,5,2005,2000,0,2,1,3,8,9,2006
202500,14145,7,7,1984,1621,0,2,0,3,8,5,2006
229000,13837,7,5,1988,1377,806,2,1,4,9,2,2006
235000,16659,7,7,1977,1468,795,2,1,3,9,3,2006
190000,18800,6,5,1976,790,784,2,1,3,6,7,2006
169000,10464,6,6,1980,1102,0,1,0,2,5,6,2006
241500,10400,7,5,1988,1872,0,2,0,3,6,6,2006
188900,10530,7,5,1978,945,912,2,1,4,8,7,2006
207500,10240,6,6,1980,1686,0,2,0,3,7,5,2006
250000,16692,7,5,1978,1392,1392,3,1,5,12,7,2006
179900,11475,6,6,1975,811,741,2,1,3,6,2,2006
172000,9927,7,5,1976,1083,0,1,0,2,5,7,2006
294323,9512,7,5,2005,960,1358,2,1,3,8,6,2006
184500,10530,6,6,1975,1109,766,3,0,3,8,6,2006
153500,10140,5,6,1975,1074,0,1,1,3,6,7,2006
162900,10140,7,5,1976,832,832,2,1,4,8,3,2006
181000,10140,6,6,1974,1309,0,1,1,3,5,1,2006
155000,10000,6,6,1974,1103,0,2,0,3,6,6,2006
138800,15870,5,5,1969,1096,0,1,0,3,6,3,2006
116050,9353,4,5,1970,864,0,1,0,3,5,7,2006
88000,8125,4,4,1971,858,0,1,0,3,5,6,2006
97500,7200,4,4,1971,874,0,1,0,3,5,3,2006
190000,8773,6,5,2002,1419,0,2,0,2,4,9,2006
105500,2760,6,5,1973,525,567,1,1,3,6,12,2006
125500,2160,5,6,1973,765,600,1,1,3,7,6,2006
83000,1953,6,5,1973,483,504,1,1,2,5,6,2006
116000,1890,6,7,1972,494,536,1,1,3,6,7,2006
91500,1680,6,5,1971,672,546,1,1,3,7,4,2006
118000,1680,6,7,1972,672,546,1,1,3,7,5,2006
89000,1680,6,5,1972,483,465,1,1,2,5,7,2006
108000,1680,6,5,1972,525,567,1,1,3,6,10,2006
94500,1680,6,5,1972,483,504,1,1,2,5,6,2006
146300,4043,6,5,1975,1069,0,2,0,2,4,7,2006
145000,7514,5,7,1967,1387,0,1,0,3,6,9,2006
123000,7838,5,5,1967,900,0,1,0,3,6,12,2006
137500,2280,7,7,1976,1055,0,2,0,2,4,4,2006
144000,2179,6,5,1976,855,601,2,1,3,6,7,2006
315000,16737,9,5,2004,1980,0,2,0,3,8,9,2006
412083,16387,9,5,2006,1738,851,2,1,4,11,8,2006
342643,16259,9,5,2006,1249,1347,3,1,4,9,9,2006
252000,16163,8,5,2004,1618,0,2,0,2,6,7,2006
465000,13891,10,5,2006,2076,0,2,1,2,7,9,2006
293000,12228,7,5,2006,1740,0,2,0,4,8,9,2006
415000,14780,9,5,2005,1868,0,2,0,2,7,6,2006
326000,16033,9,5,2004,1850,0,2,0,3,8,3,2006
325300,14215,8,5,2005,1158,1218,3,1,4,9,11,2006
309000,13418,8,5,2004,1132,1320,3,1,4,9,9,2006
300000,13975,9,5,2005,1117,1089,2,1,4,10,8,2006
275500,10240,8,5,2005,1038,1060,2,1,3,8,3,2006
338500,9942,9,5,2005,1625,466,2,1,3,8,5,2006
345000,11924,9,5,2005,1182,1142,3,0,4,11,7,2006
344133,12867,8,5,2005,1209,1044,2,1,3,8,7,2006
298236,10672,8,5,2006,1054,1335,2,1,4,10,11,2006
329900,11643,8,5,2005,1544,814,2,1,4,10,8,2006
360000,12378,9,5,2003,1944,0,2,0,3,8,11,2006
281000,11065,8,5,2006,1120,850,2,1,3,8,10,2006
372397,13758,9,5,2005,1792,0,2,0,2,6,3,2006
378000,14828,9,5,2004,1780,0,2,0,2,7,8,2006
374000,11846,9,5,2003,1792,0,2,0,2,6,8,2006
437154,20431,9,5,2005,1848,880,2,1,4,10,4,2006
275000,10927,8,5,2005,1058,846,2,1,3,8,6,2006
279000,13215,8,5,2004,1426,488,2,1,3,9,2,2006
185850,7052,7,5,2005,1364,0,2,0,2,6,6,2006
282500,5911,9,5,2005,1565,0,2,0,2,6,3,2006
202500,6955,7,5,2005,1368,0,2,0,2,6,9,2006
202665,6792,7,5,2005,1368,0,2,0,2,6,3,2006
332200,7740,9,5,2006,1686,0,2,0,1,6,6,2006
310090,6373,9,5,2006,1666,0,2,0,2,6,6,2006
171750,3136,7,5,2003,1405,0,2,0,2,6,3,2006
169990,10237,6,5,2005,1316,0,2,0,3,6,10,2006
170440,10237,6,5,2005,728,728,2,1,3,8,2,2006
169985,10237,7,5,2006,738,754,2,1,3,8,9,2006
179665,17104,7,5,2006,664,832,2,1,3,7,9,2006
219210,14054,7,5,2006,879,984,2,1,4,9,11,2006
174190,11660,6,5,2006,1326,0,2,0,3,6,7,2006
172785,15578,6,5,2006,728,728,2,1,3,8,5,2006
258000,11631,8,5,2004,1052,1321,2,1,4,9,6,2006
185101,9073,7,5,2006,738,754,2,1,3,8,10,2006
210250,3087,7,5,2006,1364,0,2,0,2,6,11,2006
234000,3196,7,5,2003,1557,0,2,0,2,7,10,2006
215000,3196,8,5,2003,1456,0,2,0,2,7,5,2006
246990,2938,7,5,2002,1511,0,2,0,2,5,5,2006
178740,3072,7,5,2004,1414,0,2,0,2,6,5,2006
225000,3072,7,5,2004,1548,0,2,0,2,7,9,2006
167240,3010,7,5,2005,1248,0,2,0,2,5,3,2006
156820,3010,7,5,2005,1142,0,2,0,2,6,6,2006
213490,3013,7,5,2005,1506,0,2,0,2,6,4,2006
264561,3982,8,5,2006,1567,0,2,0,1,7,10,2006
246578,4045,7,5,2006,1500,0,2,0,2,6,10,2006
192140,21930,5,5,2005,734,1104,2,1,4,7,7,2006
183200,7861,6,5,2002,807,702,2,1,3,7,6,2006
178000,9056,8,5,2004,707,707,2,1,3,6,10,2006
201490,9171,7,5,2004,848,750,2,1,3,7,7,2006
230500,11194,8,5,2000,1454,482,2,1,3,7,11,2006
180000,7875,7,5,2003,807,702,2,1,3,8,7,2006
172400,8121,6,5,2000,953,711,2,1,3,7,1,2006
215000,8658,6,5,2000,1008,881,2,1,3,9,4,2006
199900,11214,7,5,1998,956,930,2,1,4,10,7,2006
173000,10852,6,5,2000,959,712,2,1,3,7,2,2006
287602,12104,7,5,2006,1082,1240,3,1,4,8,8,2006
230000,8738,7,5,1999,1005,1286,2,1,4,8,2,2006
348000,9452,8,5,1997,1407,985,2,1,3,7,6,2006
286000,9660,8,5,1998,1079,897,2,1,3,7,2,2006
300000,9545,8,5,2000,1205,1029,2,1,3,7,6,2006
625000,35760,10,5,1995,1831,1796,3,1,4,10,7,2006
405000,9233,9,5,2000,1540,1315,2,1,4,9,3,2006
280000,12011,8,5,1998,1086,838,2,1,3,7,6,2006
258000,12090,8,5,1998,1165,1098,2,1,4,10,7,2006
350000,10019,8,5,1995,1358,1368,2,1,4,9,6,2006
584500,17242,9,5,1993,1933,1567,3,1,4,11,5,2006
321000,10236,8,5,1994,1305,1189,2,1,4,9,6,2006
290000,10120,8,5,1994,1203,1323,2,1,4,8,12,2006
315000,12585,8,5,1993,1565,1234,2,1,3,8,10,2006
252000,12447,8,5,2005,1116,848,2,1,3,8,1,2006
336820,15218,8,5,2006,1670,0,2,1,2,6,9,2006
423000,20896,8,5,2005,2097,0,1,1,1,8,1,2006
290000,10182,8,5,2006,1660,0,2,0,3,8,5,2006
232000,8688,7,5,2005,1616,0,2,0,3,7,4,2006
199000,10936,8,5,2006,1504,0,2,0,3,7,9,2006
198600,8640,8,5,2006,1278,0,2,0,2,5,10,2006
405749,13162,9,5,2006,2036,604,3,1,3,11,11,2006
232600,11216,8,5,2006,1489,0,2,0,3,7,6,2006
266000,10728,8,5,2006,1095,844,2,1,3,8,8,2006
186500,8125,7,5,2005,756,797,2,1,3,6,3,2006
200825,8125,6,5,2005,858,858,2,1,3,7,2,2006
197000,8125,7,5,2006,778,798,2,1,3,6,8,2006
185000,7200,6,5,2006,1262,0,2,0,2,5,5,2006
176000,7500,7,5,2005,1266,0,2,0,3,6,4,2006
187750,7200,7,5,2006,1301,0,2,0,2,5,8,2006
139500,7733,6,5,2005,1142,0,1,1,3,5,1,2006
186800,11024,7,5,2005,1400,0,2,0,3,6,10,2006
132000,13072,6,5,2005,1131,0,1,1,3,6,3,2006
142500,13072,6,5,2005,1141,0,1,1,3,6,3,2006
158000,13072,6,5,2004,1158,0,1,1,3,5,5,2006
184000,7800,7,5,2005,891,795,2,1,3,8,4,2006
184900,7632,7,5,2005,831,754,2,1,3,7,3,2006
187000,8304,6,5,1997,941,896,2,1,3,7,7,2006
175900,7153,6,5,1992,810,793,2,1,3,7,7,2006
248500,9370,6,5,1992,844,887,2,1,3,7,10,2006
172000,7175,6,5,1990,1398,0,2,0,2,5,7,2006
151000,7175,6,5,1991,1217,0,2,0,2,5,6,2006
150000,9019,6,5,1994,636,684,2,1,3,6,7,2006
107000,8900,4,4,1966,1056,0,1,0,2,5,11,2006
119900,7800,5,5,1965,965,0,1,0,3,6,7,2006
129500,9100,5,4,1962,988,0,1,0,3,6,7,2006
125000,9100,5,5,1963,1728,0,2,0,6,10,11,2006
119500,8927,6,6,1977,1286,368,2,0,4,10,8,2006
144000,9240,5,6,1962,1211,0,1,0,2,6,3,2006
151000,8471,6,7,1977,1212,0,1,0,3,6,7,2006
126000,9308,5,5,1965,984,0,1,0,3,5,7,2006
116000,8450,5,6,1968,909,0,1,0,3,5,11,2006
133500,8638,5,6,1963,925,0,1,0,2,5,10,2006
120875,13052,5,6,1965,1024,0,1,1,3,5,1,2006
137000,13526,5,6,1965,935,0,1,0,3,5,11,2006
124000,8020,5,6,1964,912,0,1,0,3,6,4,2006
135000,6993,5,7,1961,1236,0,1,0,3,6,6,2006
129200,8789,5,6,1967,941,0,1,0,3,6,6,2006
260000,14330,7,4,1974,2151,495,2,0,3,9,1,2006
260000,16059,8,5,1991,1301,1116,2,1,4,9,4,2006
334000,11025,8,5,1992,1520,1306,2,1,3,9,10,2006
310000,14541,8,7,1993,1352,1168,2,1,5,10,11,2006
268000,13346,7,5,1992,1166,1129,2,1,4,9,7,2006
262000,12461,8,5,1994,1624,0,2,0,2,5,7,2006
176400,3628,7,5,2004,1143,0,1,1,1,5,5,2006
197000,3316,8,5,2005,1247,0,1,1,1,4,4,2006
151000,3180,7,5,2005,520,600,2,1,2,4,6,2006
147400,2544,7,5,2005,520,623,2,1,2,4,7,2006
149900,2544,7,5,2005,520,623,2,1,2,4,7,2006
144152,3180,7,5,2005,520,600,2,1,2,4,4,2006
166000,2998,6,5,2000,768,756,2,1,2,4,6,2006
183900,3735,7,5,1999,713,739,2,1,3,6,3,2006
165000,2651,7,5,2000,673,709,2,1,3,6,4,2006
139000,4447,7,5,2003,530,550,2,1,2,4,7,2006
200000,8314,7,5,1997,854,840,2,1,3,6,11,2006
221000,7180,8,5,2001,1568,0,2,0,3,6,9,2006
270000,9549,8,5,1995,1494,0,1,1,2,6,4,2006
165000,11250,6,6,1977,1208,0,1,1,3,6,6,2006
214000,3760,8,5,1980,1235,0,1,0,1,4,5,2006
188000,3640,8,5,1980,1036,0,1,0,1,4,9,2006
190000,3874,8,5,1980,1226,0,1,0,1,4,7,2006
170000,3876,8,5,1978,1226,0,1,0,1,4,7,2006
385000,50271,9,5,1981,1842,0,0,1,0,5,11,2006
146500,13110,5,6,1972,1193,0,2,0,2,6,7,2006
170000,10192,7,6,1968,1222,698,3,0,4,8,9,2006
262500,20781,7,7,1968,2156,0,2,0,3,9,6,2006
179900,11700,6,6,1968,708,708,2,1,3,7,5,2006
250000,11029,6,7,1968,1512,1142,2,1,4,9,8,2006
165150,10400,6,5,1972,1012,778,1,2,4,8,11,2006
164500,10140,7,6,1967,1334,0,2,0,3,7,4,2006
140000,9600,7,5,1969,1164,0,1,1,3,6,7,2006
135500,9750,5,5,1967,980,0,2,0,3,6,10,2006
142000,9600,5,5,1968,1051,0,1,0,3,6,7,2006
155000,8640,5,5,1968,884,886,1,1,4,7,6,2006
157500,9360,6,7,1968,976,0,1,0,2,4,8,2006
138500,8400,5,5,1968,1052,0,1,1,3,5,11,2006
140000,8400,5,6,1968,898,0,1,0,3,6,8,2006
124400,9759,5,5,1966,1051,0,1,0,3,6,3,2006
158000,9600,5,7,1967,1141,0,1,0,3,6,7,2006
146000,9230,5,8,1965,1200,0,1,1,1,6,10,2006
190000,14803,6,5,1971,1097,896,2,1,4,8,6,2006
136500,10659,5,6,1961,1050,0,1,0,3,6,1,2006
129900,9100,5,5,1958,864,0,1,0,3,5,7,2006
145000,8393,5,5,1959,1712,0,2,0,4,8,6,2006
185900,8800,6,7,1965,1565,0,2,0,3,7,6,2006
160000,8800,6,6,1964,1251,0,1,0,3,6,3,2006
167000,10368,6,6,1964,1488,0,1,1,3,7,4,2006
157500,9350,5,6,1964,720,720,1,1,4,7,7,2006
140000,10382,6,5,1958,1095,0,1,0,2,6,3,2006
150000,8973,5,7,1958,1053,0,1,1,3,6,7,2006
151500,10800,5,7,1960,1248,0,1,0,3,6,5,2006
129800,8550,6,8,1934,816,0,1,0,2,4,7,2006
137000,11425,5,6,1954,1008,0,1,0,2,4,7,2006
137000,9724,5,7,1947,1043,0,1,0,2,5,5,2006
121600,4712,4,7,1946,774,456,1,1,3,5,8,2006
85500,5900,4,7,1923,869,0,1,0,2,4,8,2006
79900,5825,4,5,1926,747,0,1,0,1,5,6,2006
127000,7438,5,8,1908,936,316,1,0,3,5,6,2006
161000,9600,5,6,1961,1433,0,1,0,3,7,6,2006
146500,10858,5,6,1952,1624,0,1,0,2,6,7,2006
135000,9600,5,5,1951,1216,0,1,0,3,7,5,2006
137900,10680,5,3,1951,2136,0,2,0,4,7,10,2006
133000,9490,6,7,1941,958,620,1,0,3,5,8,2006
137000,9462,5,6,1949,1024,704,1,1,3,7,7,2006
121000,9888,5,6,1954,936,0,1,0,2,5,3,2006
119000,8917,5,5,1967,1584,0,2,0,4,8,10,2006
172000,12700,6,5,1964,1246,0,1,0,3,6,11,2006
98600,8500,5,3,1961,1235,0,1,0,2,6,12,2006
226000,14200,7,6,1966,1216,941,2,1,4,8,5,2006
118000,9000,5,5,1954,1128,0,1,0,2,5,6,2006
235000,25419,8,4,1918,1360,1360,2,0,4,8,3,2006
135000,9723,6,7,1963,1008,0,1,0,2,5,10,2006
132500,7728,5,6,1962,1190,0,1,0,3,6,5,2006
143000,8163,5,6,1959,1144,0,1,0,3,6,3,2006
132000,8400,5,5,1957,1364,0,1,1,3,6,3,2006
145250,11600,6,5,1960,1383,0,1,1,3,7,4,2006
162000,9610,6,6,1958,1336,0,1,1,3,7,12,2006
148000,10000,5,6,1956,1370,0,1,0,3,6,2,2006
141000,14850,5,5,1957,1092,0,1,0,2,6,5,2006
153000,10152,6,6,1956,1124,0,1,0,3,6,5,2006
134450,10011,5,6,1957,1236,0,1,0,2,6,5,2006
135960,7032,5,5,1979,943,0,1,0,2,4,12,2006
156000,8092,6,8,1954,1050,0,1,0,3,6,6,2006
140000,11310,6,5,1954,1375,0,1,0,2,5,6,2006
139500,12778,5,6,1952,1008,0,1,0,2,4,1,2006
155000,10170,6,6,1951,1575,0,1,1,2,5,6,2006
127000,7700,5,7,1956,1145,0,1,0,3,6,9,2006
133500,11050,5,5,1956,1005,0,1,0,2,6,7,2006
125000,13600,5,6,1955,1056,0,1,1,3,6,11,2006
142000,15428,5,6,1951,884,0,1,0,2,4,6,2006
167000,21299,7,5,1941,2039,0,1,1,3,7,12,2006
159000,13300,5,5,1956,1384,0,1,0,2,6,6,2006
180000,22136,5,5,1925,1392,1248,2,1,5,10,7,2006
127000,7500,6,6,1947,900,412,1,1,3,6,10,2006
112000,7000,6,6,1924,865,445,2,0,2,6,5,2006
99800,10410,3,8,1930,713,0,1,0,2,5,10,2006
117000,5400,5,7,1954,833,0,1,0,2,4,8,2006
108480,5400,5,6,1921,1073,0,1,0,2,4,12,2006
68000,10914,3,3,1929,715,0,1,0,2,4,8,2006
86900,7008,4,8,1900,448,272,1,0,1,5,3,2006
120000,10800,5,6,1920,1130,0,1,0,2,5,6,2006
155500,7200,6,8,1915,774,821,2,0,3,7,4,2006
80000,10818,4,4,1910,981,779,1,1,4,7,2,2006
105000,10410,3,4,1915,694,520,1,0,3,6,1,2006
160000,10800,5,4,1900,1766,648,2,0,3,10,5,2006
170000,10800,5,8,1936,1096,370,2,0,3,7,4,2006
160000,8658,6,5,1965,1324,0,2,0,3,6,12,2006
159950,13400,5,5,1966,1086,0,1,0,3,6,6,2006
165000,10184,6,5,1963,1146,0,1,0,3,6,6,2006
159000,9786,6,7,1962,1085,649,1,1,3,7,6,2006
147000,9510,6,5,1962,1207,0,1,1,3,6,5,2006
115000,7800,5,5,1964,912,0,1,0,2,5,11,2006
159500,8910,6,6,1959,1194,0,1,0,3,6,7,2006
120000,7332,6,6,1959,864,0,1,0,2,4,10,2006
129900,7100,5,7,1957,816,0,1,0,2,5,7,2006
183000,10800,6,6,1961,1773,0,2,0,3,6,8,2006
157500,11650,7,5,1959,1472,0,2,0,2,5,6,2006
277500,18275,7,8,1962,1900,548,3,0,3,9,9,2006
207500,16321,5,6,1957,1600,0,1,0,2,6,12,2006
147500,12144,4,6,1950,910,611,1,1,3,6,9,2006
135000,10800,4,4,1949,720,472,1,1,4,6,12,2006
109500,7200,5,7,1950,1040,0,1,0,2,5,6,2006
109900,7200,4,5,1950,1040,0,1,0,2,4,7,2006
133700,7560,5,5,1959,1040,0,1,0,3,6,7,2006
81400,8544,3,4,1950,1040,0,2,0,2,6,12,2006
87500,8544,3,4,1949,1040,0,2,0,2,6,5,2006
93500,8544,3,4,1950,1040,0,2,0,2,6,7,2006
119000,8512,5,5,1960,1556,0,2,0,4,8,9,2006
141000,7945,5,6,1959,1150,0,1,0,3,6,5,2006
146000,7000,5,4,1961,1150,0,1,0,3,6,7,2006
155000,7590,6,5,1966,660,688,1,1,3,6,7,2006
134500,10205,5,5,1962,999,0,1,0,3,6,5,2006
120000,7400,7,6,1962,1045,0,1,0,3,6,3,2006
105000,7000,5,6,1962,864,0,1,0,3,5,2,2006
124000,7000,5,5,1962,1025,0,1,0,3,6,3,2006
169000,9856,5,8,1900,1007,1007,2,0,5,8,6,2006
107000,9906,4,4,1925,810,518,1,0,3,8,9,2006
135000,9600,5,6,1948,1226,442,1,0,3,6,5,2006
111500,5520,4,6,1920,1147,510,1,0,4,9,7,2006
156500,9600,6,8,1900,940,476,1,0,3,7,6,2006
178000,9600,7,7,1925,832,809,1,1,3,6,8,2006
139900,6451,7,7,1900,848,580,1,0,4,7,5,2006
105000,3960,7,8,1930,502,502,1,0,2,5,7,2006
110000,5684,6,8,1930,813,0,1,0,2,5,6,2006
111500,7745,4,6,1900,1084,867,2,0,4,9,4,2006
108000,7741,6,5,1924,1032,0,1,0,2,5,6,2006
111500,5633,5,7,1925,844,0,1,0,2,5,7,2006
124000,9000,5,6,1880,1089,661,1,0,3,8,6,2006
105000,7200,4,5,1950,864,0,1,0,2,5,8,2006
116000,4400,6,8,1920,734,384,1,0,2,6,10,2006
96900,7614,3,5,1905,714,662,1,0,2,7,3,2006
135500,6000,5,7,1955,960,0,1,0,3,5,6,2006
139000,6000,5,7,1924,816,750,1,1,5,7,8,2006
61500,7830,3,5,1921,492,0,1,0,1,3,6,2006
120000,9576,6,7,1945,885,297,1,1,3,5,5,2006
126175,5820,3,8,1955,1163,0,1,0,3,6,7,2006
64000,5747,3,4,1920,840,0,1,0,2,5,6,2006
137000,9142,6,8,1910,908,1020,2,0,4,9,4,2006
87000,9600,4,2,1900,1095,679,2,0,4,8,5,2006
163000,10800,7,7,1914,880,888,1,1,2,6,10,2006
155000,6300,7,6,1910,1226,878,2,0,5,9,7,2006
79000,5000,5,4,1900,889,551,1,0,3,6,4,2006
144000,8850,7,6,1916,815,875,1,0,3,7,7,2006
114504,3600,6,7,1910,684,684,1,0,3,7,10,2006
157000,7200,7,7,1920,998,764,1,1,4,8,10,2006
125000,11340,6,5,1923,1200,0,1,0,4,7,3,2006
475000,22950,10,9,1892,1518,1518,2,1,4,12,6,2006
93500,5976,5,7,1920,624,624,2,0,2,8,12,2006
125000,9750,5,5,1958,960,0,1,0,3,5,7,2006
64500,4761,3,3,1918,1020,0,1,0,2,5,10,2006
100000,7446,4,5,1941,788,0,1,0,2,4,4,2006
140200,6435,6,5,1939,972,605,1,0,3,6,10,2006
202500,11737,6,7,1924,1017,810,1,0,2,9,5,2006
159000,5000,6,7,1947,1004,660,2,0,3,7,10,2006
119900,7800,5,7,1939,793,325,1,0,3,5,5,2006
114500,6240,6,6,1934,816,0,1,0,3,6,9,2006
115000,6240,5,4,1936,896,448,1,0,3,7,4,2006
75000,6120,3,5,1930,728,434,1,0,3,6,11,2006
88000,6120,5,7,1925,1015,0,1,0,3,6,7,2006
80500,6240,4,5,1947,672,240,1,0,2,3,7,2006
149000,6240,5,6,1928,1042,534,1,0,3,8,8,2006
110000,6120,5,7,1930,741,583,1,0,3,7,2,2006
110500,6000,6,6,1925,1103,0,1,0,2,5,7,2006
89000,6000,5,7,1921,616,0,1,0,2,4,6,2006
113000,6380,5,6,1922,1048,0,1,0,2,5,8,2006
109000,11672,5,5,1925,816,0,1,0,2,4,7,2006
220000,33120,6,5,1962,1611,875,2,0,5,8,10,2006
129000,9873,4,5,1970,960,0,1,0,3,6,5,2006
117000,5310,6,8,1910,1001,634,1,0,2,5,6,2006
52500,4118,4,4,1941,693,0,1,0,2,4,3,2006
107000,10320,4,5,1924,834,596,2,0,3,7,10,2006
116500,7518,5,8,1910,665,665,1,0,3,7,7,2006
72000,9000,5,4,1919,819,0,1,0,2,4,9,2006
119500,8600,6,6,1937,780,596,2,0,3,7,6,2006
125500,7200,5,6,1938,803,557,1,1,2,6,7,2006
91000,9786,3,4,1922,1077,0,1,0,3,6,5,2006
84500,6780,6,8,1935,520,0,1,0,2,5,6,2006
90000,7200,6,6,1930,984,0,1,0,3,6,3,2006
137500,12375,5,5,1951,1081,341,1,0,3,7,6,2006
150000,11136,6,5,1964,1921,0,2,0,4,8,7,2006
131000,21370,5,5,1950,1640,0,1,0,3,7,6,2006
130000,6930,5,4,1958,1352,0,1,0,3,6,7,2006
125000,8250,5,7,1935,1032,0,1,0,2,6,6,2006
80000,5220,5,3,1936,879,0,1,0,2,4,1,2006
157000,5500,7,5,2004,1073,0,2,0,2,4,5,2006
148000,11235,4,5,1963,1382,0,1,1,3,6,10,2006
90000,10791,4,5,1967,1296,0,2,0,2,6,10,2006
154500,8414,6,8,1963,1068,0,1,0,3,6,2,2006
153600,11327,5,6,1967,1064,0,1,0,3,6,6,2006
